shooto_fighter_id,name_kanji,name_romaji,gym,weight_class_label,last_result_date,source_url,url_contains_romaji,slug_candidate_from_romaji_TABLE_TEXT_NOT_URL,mnews_fighters_ts_match_via_findFighterSlugByName,is_required_60_missing,is_required_19_listed
1311,基山 幹太,KANTA MOTOYAMA,BELLWOOD FIGHT TEAM,新空手道連盟B,2021-12-19,https://www.shooto-mma.com/fighters/?id=1311,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kanta-motoyama,,,
1059,森 修,Osamu Mori,トライデントジム,ライト級 [ -70.3 Kg ]B,2017-11-19,https://www.shooto-mma.com/fighters/?id=1059,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",osamu-mori,,,
87,森 道楽,Doraku Mori,NASCER DO SOL,ストロー級 [ -52.2 Kg ]B,2011-10-02,https://www.shooto-mma.com/fighters/?id=87,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",doraku-mori,,,
1679,森 貴史,Mori Takafumi,MMA Zジム,バンタム級 [ -61.2 Kg ]B,2025-10-26,https://www.shooto-mma.com/fighters/?id=1679,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",mori-takafumi,,,
457,森 卓也,Takuya Mori,,フライ級 [ -56.7 Kg ]B,2010-11-19,https://www.shooto-mma.com/fighters/?id=457,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",takuya-mori,,,
999,森 興二,Koji Mori,クロスワンジム湘南,フェザー級 [ -65.8 Kg ]B,2013-06-22,https://www.shooto-mma.com/fighters/?id=999,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",koji-mori,,,
1522,森川 祈,INORI MORIKAWA,誠空会,新空手道連盟B,2022-12-11,https://www.shooto-mma.com/fighters/?id=1522,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",inori-morikawa,,,
1060,モリシマン,MORISHIMAN,STYLE PLUS GYM,ライト級 [ -70.3 Kg ]B,2026-07-13,https://www.shooto-mma.com/fighters/?id=1060,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",morishiman,,,
1371,森田 興希,KOKI MORITA,パラエストラ松戸,フライ級 [ -56.7 Kg ]B,2022-10-15,https://www.shooto-mma.com/fighters/?id=1371,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",koki-morita,,,
1523,森藤 健心,KENSHIN MORITO,極真館大阪北摂,新空手道連盟B,2022-12-11,https://www.shooto-mma.com/fighters/?id=1523,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kenshin-morito,,,
1683,森本 ユタカ,YUTAKA MORIMOTO,THE BLACKBELT JAPAN,バンタム級 [ -61.2 Kg ]B,2024-10-20,https://www.shooto-mma.com/fighters/?id=1683,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yutaka-morimoto,,,
1119,守屋 雅史,Masashi Moriya,SUBMIT MMA,バンタム級 [ -61.2 Kg ]B,2017-12-17,https://www.shooto-mma.com/fighters/?id=1119,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",masashi-moriya,,,
1525,安田 竜也,TATSUYA YASUDA,士心館,Stand upB,2022-12-11,https://www.shooto-mma.com/fighters/?id=1525,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",tatsuya-yasuda,,,
158,ヤックル 真吾,Yakul Shingo,T-REX柔術アカデミー,フライ級 [ -56.7 Kg ]B,2024-09-22,https://www.shooto-mma.com/fighters/?id=158,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yakul-shingo,,,
718,柳澤 雅樹,Masaki Yanagisawa,パラエストラ東京,フェザー級 [ -65.8 Kg ]B,2010-12-18,https://www.shooto-mma.com/fighters/?id=718,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",masaki-yanagisawa,,,
1688,矢野 博之,HIROYUKI YANO,修斗GYM東京,フライ級 [ -56.7 Kg ]B,2024-04-07,https://www.shooto-mma.com/fighters/?id=1688,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hiroyuki-yano,,,
745,矢野 勝義,Katsuyoshi Yano,,ライト級 [ -70.3 Kg ]B,,https://www.shooto-mma.com/fighters/?id=745,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",katsuyoshi-yano,,,
512,矢作 尚紀,Naoki Yahagi,PUREBRED大宮,バンタム級 [ -61.2 Kg ]B,2007-06-02,https://www.shooto-mma.com/fighters/?id=512,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",naoki-yahagi,,,
506,山石 大樹,Daiki Yamaishi,,フライ級 [ -56.7 Kg ]B,2009-04-12,https://www.shooto-mma.com/fighters/?id=506,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",daiki-yamaishi,,,
1348,山内 渉,WATARU YAMAUCHI,FIGHT FARM,フライ級 [ -56.7 Kg ]B,2025-09-02,https://www.shooto-mma.com/fighters/?id=1348,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",wataru-yamauchi,,YES,
1449,山内 絵里,ERI YAMAUCHI,マルスジム,アマチュア修斗B,2022-06-05,https://www.shooto-mma.com/fighters/?id=1449,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",eri-yamauchi,,,
365,山川 唯,Yui Yamakawa,NEW GROUND,ライト級 [ -70.3 Kg ]B,2015-06-28,https://www.shooto-mma.com/fighters/?id=365,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yui-yamakawa,,,
778,山口 さゆり,Sayuri Yamaguchi,和術慧舟會HEARTS,ストロー級 [ -52.2 Kg ]B,,https://www.shooto-mma.com/fighters/?id=778,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",sayuri-yamaguchi,,,
1034,山口 翔,Sho Yamaguchi,TEAMバナナ,バンタム級 [ -61.2 Kg ]B,2017-09-10,https://www.shooto-mma.com/fighters/?id=1034,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",sho-yamaguchi,,,
1352,山口 峻,YAMAGUCHI,ブレイブハート,フライ級 [ -56.7 Kg ]B,2022-08-21,https://www.shooto-mma.com/fighters/?id=1352,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yamaguchi,,,
1652,山口 悠真,YUMA YAMAGUCHI,ジムファイターズ,Stand upB,2024-12-29,https://www.shooto-mma.com/fighters/?id=1652,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuma-yamaguchi,,,
961,山口 友花里,Yukari Yamaguchi,空手道白心会,女子アトム級 [ -47.6 Kg ]B,2015-06-21,https://www.shooto-mma.com/fighters/?id=961,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yukari-yamaguchi,,,
313,山崎 ターザン 諭章,Tsuguaki Yamasaki,TKエスペランサ,フェザー級 [ -65.8 Kg ]B,2015-09-06,https://www.shooto-mma.com/fighters/?id=313,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",tsuguaki-yamasaki,,,
1556,山下 楓人,FUTO YAMASHITA,坂口道場,キッズ・ジュニア修斗B,2023-04-09,https://www.shooto-mma.com/fighters/?id=1556,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",futo-yamashita,,,
851,山下 悟史,Satoshi Yamashita,,バンタム級 [ -61.2 Kg ]B,2005-11-29,https://www.shooto-mma.com/fighters/?id=851,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",satoshi-yamashita,,,
1052,山城 翔,Sho Yamashiro,Theパラエストラ沖縄,バンタム級 [ -61.2 Kg ]B,2019-11-03,https://www.shooto-mma.com/fighters/?id=1052,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",sho-yamashiro,,,
1326,山田 崇太郎,SOTARO YAMADA,ThePandemonium,ウェルター級 [ -77.1 Kg ]B,2022-03-21,https://www.shooto-mma.com/fighters/?id=1326,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",sotaro-yamada,,,
1640,山田 海南江,KANAE YAMADA,IGLOO,グラップリングB,2023-12-02,https://www.shooto-mma.com/fighters/?id=1640,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kanae-yamada,,,
662,山田 啓介,Keisuke Yamada,,フェザー級 [ -65.8 Kg ]B,2006-10-01,https://www.shooto-mma.com/fighters/?id=662,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",keisuke-yamada,,,
233,山田 丑伍郎,Ushigoro Yamada,修斗GYM東京,バンタム級 [ -61.2 Kg ]B,2016-10-16,https://www.shooto-mma.com/fighters/?id=233,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ushigoro-yamada,,,
1272,山田 新大,ARATA YAMADA,建武館,キッズ・ジュニア修斗B,2020-01-26,https://www.shooto-mma.com/fighters/?id=1272,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",arata-yamada,,,
1131,大翔,Yamato,BURST,ストロー級 [ -52.2 Kg ]B,2019-11-03,https://www.shooto-mma.com/fighters/?id=1131,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yamato,,,
501,大和,Yamato,,ストロー級 [ -52.2 Kg ]B,2012-07-08,https://www.shooto-mma.com/fighters/?id=501,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yamato,,,
1026,山本 哲也,Tetsuya Yamamoto,SUBMIT MMA,フェザー級 [ -65.8 Kg ]B,2016-09-19,https://www.shooto-mma.com/fighters/?id=1026,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",tetsuya-yamamoto,,,
314,山本 健斗 デリカット,KENTO DERRICOTT,総合格闘技道場コブラ会,フェザー級 [ -65.8 Kg ]B,2025-11-22,https://www.shooto-mma.com/fighters/?id=314,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kento-derricott,,,
1722,山本 壮馬,SOMA YAMAMOTO,パラエストラ和泉,フライ級 [ -56.7 Kg ]B,2026-04-26,https://www.shooto-mma.com/fighters/?id=1722,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",soma-yamamoto,,,
444,山本 高史,Takashi Yamamoto,ALIVE,ストロー級 [ -52.2 Kg ]B,2005-03-27,https://www.shooto-mma.com/fighters/?id=444,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",takashi-yamamoto,,,
478,山本 達也,Tatsuya Yamamoto,,ストロー級 [ -52.2 Kg ]B,2011-10-16,https://www.shooto-mma.com/fighters/?id=478,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",tatsuya-yamamoto,,,
1516,山本 敦章,YAMAMOTO NOBUAKI,THE BLACKBELT JAPAN,バンタム級 [ -61.2 Kg ]B,2026-07-13,https://www.shooto-mma.com/fighters/?id=1516,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yamamoto-nobuaki,,,
1021,山本 勇気,Yuki Yamamoto,パラエストラ千葉,ライト級 [ -70.3 Kg ]B,2017-01-29,https://www.shooto-mma.com/fighters/?id=1021,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuki-yamamoto,,,
1534,山本 琢也,TAKUYA YAMAMOTO,パラエストラ千葉,フェザー級 [ -65.8 Kg ]B,2023-01-15,https://www.shooto-mma.com/fighters/?id=1534,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",takuya-yamamoto,,,
410,湯浅 ウエッサイ 友和,Tomokazu Yuasa,シューティングジム大阪,ウェルター級 [ -77.1 Kg ]B,2012-07-08,https://www.shooto-mma.com/fighters/?id=410,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",tomokazu-yuasa,,,
895,安永 有希,Yuki Yasunaga,東京イエローマンズ,フライ級 [ -56.7 Kg ]B,2009-09-20,https://www.shooto-mma.com/fighters/?id=895,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuki-yasunaga,,,
642,結城 大樹,DAIKI YUKI,MASTER JAPAN FUKUOKA,フェザー級 [ -65.8 Kg ]B,2026-05-17,https://www.shooto-mma.com/fighters/?id=642,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",daiki-yuki,,YES,
226,勇鬼,Yuki,ロデオスタイル,バンタム級 [ -61.2 Kg ]B,2008-06-26,https://www.shooto-mma.com/fighters/?id=226,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuki,,,
1058,Ju-sei Aquila,Ju-sei Aquila,パラエストラ小岩,ライト級 [ -70.3 Kg ]B,2018-08-03,https://www.shooto-mma.com/fighters/?id=1058,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ju-sei-aquila,,,
315,湯川 和弥,Kazuya Yukawa,シューティングジム横浜,フェザー級 [ -65.8 Kg ]B,2015-12-20,https://www.shooto-mma.com/fighters/?id=315,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kazuya-yukawa,,,
594,YUZO,YUZO,,ライト級 [ -70.3 Kg ]B,,https://www.shooto-mma.com/fighters/?id=594,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuzo,,,
583,ユータ＆ロック,Yuta & Rock,秋本道場Jungle Junction,フェザー級 [ -65.8 Kg ]B,2013-10-05,https://www.shooto-mma.com/fighters/?id=583,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuta-rock,,,
1344,鷹介,YOSUKE,,新空手道連盟B,2026-12-31,https://www.shooto-mma.com/fighters/?id=1344,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yosuke,,,
720,YOKOSAI,YOKOSAI,SAI-GYM,フェザー級 [ -65.8 Kg ]B,2023-09-03,https://www.shooto-mma.com/fighters/?id=720,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yokosai,,,
1434,横田 大空,KANATA YOKOTA,X-TREME EBINA,キッズ・ジュニア修斗B,2022-05-22,https://www.shooto-mma.com/fighters/?id=1434,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kanata-yokota,,,
1232,横田 唯奈,YUINA YOKOTA,心技館,キッズ・ジュニア修斗B,2019-09-22,https://www.shooto-mma.com/fighters/?id=1232,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuina-yokota,,,
722,横山 ☆ 三等兵,Santohei Yokoyama,BURST,フライ級 [ -56.7 Kg ]B,2012-12-15,https://www.shooto-mma.com/fighters/?id=722,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",santohei-yokoyama,,,
1184,ヨシ イノウエ,YOSHI INOUE,パラエストラTB,ライト級 [ -70.3 Kg ]B,2025-09-21,https://www.shooto-mma.com/fighters/?id=1184,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yoshi-inoue,,,
1073,吉井 龍城,Ryuki Yoshii,修斗GYMS直心会,キッズ・ジュニア修斗B,2017-01-29,https://www.shooto-mma.com/fighters/?id=1073,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ryuki-yoshii,,,
1594,吉岡 龍輝,RYUKI YOSHIOKA,及川道場,キックボクシングB,2024-07-28,https://www.shooto-mma.com/fighters/?id=1594,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ryuki-yoshioka,,,
411,吉川 雷鳴,Yoshioka Raimei,PUREBRED鳥取,ウェルター級 [ -77.1 Kg ]B,,https://www.shooto-mma.com/fighters/?id=411,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yoshioka-raimei,,,
